,,,,,,,,
761302,0.5559835638651841,0,1931315,0.5086060698740152,1007644,0.5109522981418303,1632983,0.5123757023694965
1259280,0.552724478232373,3,17376406,0.5222230118638592,18687670,0.5445083143245028,1259280,0.552724478232373
2235515,0.44990958093851896,1,16250296,0.5650565043105329,15511886,0.5650565043105329,2359167,0.5651251642000155
2748550,0.4897636900954265,3,15020558,0.48374474686600066,1700591,0.48529463786779925,2748550,0.4897636900954265
2713235,0.37680676797419005,1,2713235,0.37680676797419005,1890349,0.49435008307447303,7301873,0.5030763068867108
2235385,0.5776451581863898,0,11796331,0.5695217790123368,9000782,0.5695217790123368,9009219,0.5765912625886392
4907676,0.5250187844209301,0,2231265,0.555984723217262,6520720,0.5675187544739702,306692,0.5709587192221401
2118348,0.4870713357321579,1,2118348,0.4870713357321579,1687531,0.5069194360410328,4590220,0.5186375336614082
17586543,0.25754895631288627,1,17586543,0.25754895631288627,7142630,0.49160784514720224,5589817,0.4983478277213246
1973599,0.5460235713607942,0,4378022,0.527051255271592,656502,0.5297405176291236,168623,0.5327655988789578
12090418,0.6469903594671156,0,14881892,0.492389916880581,18572357,0.5070201436634997,10785483,0.5167312803754021
2684540,0.5573892965395365,1,2684540,0.5573892965395365,670329,0.5839122314797266,3164473,0.5869788157009151
1450604,0.560656214454888,0,236695,0.5344196963488823,3122673,0.5413351476126455,4879801,0.5446717975686819
1411102,0.5529893850366444,0,2945543,0.46335918823437733,2732442,0.4662113271842651,3510760,0.4731885396724278
6883157,0.5673613868757647,0,15419467,0.4159894067112541,18278292,0.422442768053138,18386592,0.4427821718308663
1346418,0.49695536017986486,0,16834681,0.42720562520500194,10998486,0.42720562520500194,18769299,0.42720562520500194
972173,0.5004318333069194,1,972173,0.5004318333069194,6970097,0.5307754060400695,12833987,0.5381487940903439
692326,0.67373080266677,0,11789930,0.41225737732818524,2278245,0.41225737732818546,18827111,0.4440496488238952
2222714,0.45992655947395694,1,2222714,0.45992655947395694,13595068,0.49870146629293466,8521625,0.49870146629293466
808351,0.3843591831443711,1,808351,0.3843591831443711,683715,0.5199455332776522,14868448,0.5344277217032605
1456419,0.5336995074065841,0,1643322,0.5305409539870083,16702034,0.5327806191138441,18938713,0.5327806191138441
69314,0.6196538565872626,0,1926535,0.5609241172706878,7649996,0.5635557527413851,1618862,0.5652195972998548
3051768,0.5835170949279211,0,930251,0.5114464311872268,5559730,0.5209517156267578,2922536,0.5238581308832567
13362448,0.33780149462471504,1,13362448,0.33780149462471504,3211280,0.43079017624318405,17016710,0.43079017624318405
945128,0.6060531409509377,0,5522458,0.5554262004966104,9382,0.5554262004966116,12943628,0.5562933443853235
682480,0.4570766071037893,2,201499,0.42678639461607665,682480,0.4570766071037893,16286158,0.5160334421220848
860899,0.52175617342993,1,860899,0.52175617342993,15192690,0.5547691024594603,17760341,0.5731756334797566
2527330,0.3457168115368126,1,2527330,0.3457168115368126,5124222,0.5611328949513428,11245914,0.5655890931257419
57424,0.4436105428341548,1,57424,0.4436105428341548,683715,0.4867118501831164,2272405,0.4928068686492994
3034568,0.5557617976521546,1,3034568,0.5557617976521546,3614835,0.5653926373079786,1926535,0.576280862173046
3352824,0.4956760057297827,1,3352824,0.4956760057297827,731796,0.5292636220503365,997909,0.5321336604786897
1435504,0.5688570427811978,0,16623147,0.5440694164924801,1946601,0.5596438623273328,8766358,0.5597521313224254
7233005,0.5126266954791161,0,5896811,0.558200475077915,10770338,0.5629710467091398,9057331,0.5631025837594549
5626135,0.40534589197106197,1,5626135,0.40534589197106197,5606012,0.5288815415276746,9295662,0.532807523033949
3071657,0.2796710967056388,1,3071657,0.2796710967056388,7923654,0.47606734382132404,9112198,0.4760673438213244
6577731,0.5684424918690029,3,847308,0.5669202153088774,1664659,0.5683902954225815,6577731,0.5684424918690029
3382388,0.35091367828048053,0,15352746,0.32867145109983087,8651521,0.32867145109983087,16440226,0.32867145109983087
997696,0.4689621023580343,1,997696,0.4689621023580343,18466668,0.5331068708295712,16972181,0.5331068708295712
1695347,0.5621973396337736,0,2710498,0.532782530978844,16975786,0.5375209284545328,8156401,0.5445638845388516
2630631,0.4621154170415328,1,2630631,0.4621154170415328,5464369,0.5680246043244707,2522093,0.5702816172435831
4546084,0.6180994333296912,0,484911,0.5701537569518198,16079620,0.5783856189294212,763570,0.5789630122915461
4246170,0.40008177867856576,1,4246170,0.40008177867856576,7831063,0.4581953413430034,1997374,0.4679335839984137
799318,0.5254464070214953,1,799318,0.5254464070214953,2830237,0.5565932374765183,163942,0.5623285155729407
3571966,0.2572920387506485,1,3571966,0.2572920387506485,6242038,0.48553460820327404,750093,0.4885441778665206
8973244,0.6270704081798765,0,15983182,0.43520655445130907,16574677,0.4791043487741614,9075943,0.49207238539165876
497336,0.2501735254439197,1,497336,0.2501735254439197,15822958,0.49485607108877705,18025242,0.5175375835031815
2963792,0.6148226866514961,0,5620411,0.5516593413503799,8786454,0.5621416688436052,1334313,0.5629810649330694
2422330,0.4048128935132107,1,2422330,0.4048128935132107,1337671,0.535095755506436,881500,0.537618767119642
1424154,0.5343967214854186,3,3346888,0.5278851831470164,9049864,0.5320235775884066,1424154,0.5343967214854186
1294923,0.5142429158799563,2,2581045,0.5102985775884007,1294923,0.5142429158799563,3540871,0.5170496763300145
